Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
50570.0,-0.922054507184007,1.5146120429781,1.8460894364526,0.701321241873021,0.212083149363072,-0.412443830536023,1.06109049522331,-0.676869968431215,-0.0074962538727359,0.935728263152736,0.621987591375715,0.515436834930393,0.913438303192755,-0.520331221614458,1.34571127485885,-0.957658219332435,-0.0558191453120353,-0.762232323258,-0.129448649208845,0.244776703882747,0.10224745178576,0.526741579949261,-0.101958992479597,0.612442205969599,-0.420178692763817,-0.541617305122906,-0.729131382302291,-0.243719599706175,0.0,0
166194.0,1.5070881935617,-0.988691319380908,-2.67873376185446,0.208821846262564,0.720800098553106,-0.377364990709627,1.01222401310633,-0.406746138710456,-0.195922328075374,0.145962245675128,0.416418971484969,1.08343082596411,0.686006632827731,0.654329678374795,-0.978637644209214,-0.226920623032838,-0.610240662655021,-0.0905441063646939,0.594521249961987,0.531907478269844,0.304217951281662,0.309484625399337,-0.376759122354388,0.217061198773014,0.331130592478788,0.776129074292835,-0.188255250847762,-0.0380548659778316,328.03,0
133761.0,2.11754846850216,-0.0407130104841922,-2.58732186606837,0.338899844282519,0.708170934028931,-1.30543819321745,0.736562124784599,-0.34659318695063,0.054198235160823,0.525593037424222,-0.0174641135724955,-0.886819935958587,-3.11677406401398,1.59378700180262,-0.61746938576054,-0.337806195146702,-0.360068597110899,0.318382152196526,0.487413091172592,-0.404752081432074,0.258333919659555,0.753777552117768,-0.224726419827177,-0.468836057519079,0.61525232153926,0.741928029190881,-0.148362466915147,-0.112978912132676,10.0,0
126453.0,-2.36102899024405,-0.704836927931979,-0.155983713135538,0.802276126136343,-1.82449753981571,0.0676114313773256,0.126712917603906,0.672936080119652,-1.13154626060295,0.398869152310362,-1.5614960838375,-0.122291151866365,0.60740425345738,0.348431892338374,0.585048812619761,-1.41257383404592,0.288270535053807,1.99695962371278,-0.608577505123788,-0.370742062262674,0.0541944745780763,0.769897172795232,-0.310248864289558,0.0339497784573729,-0.256563236396776,-0.226048407526446,0.765435982920604,-0.259860301968878,372.5,0
6239.0,1.19822521524195,0.331496443695929,0.766536517176738,0.850186173695994,-0.36977356125333,-0.660746356213294,-0.0960677573487941,-0.17357802768323,1.29001451509676,-0.483354337379172,1.26079430212801,-1.89571791049758,1.96981486633933,1.70345916789516,0.512269729733995,-0.118558020984608,0.701153198240398,-0.835849683324188,-0.804094713676126,-0.174001840374023,-0.35808849891867,-0.748303565854266,0.217480364128724,0.336434355011476,0.0812152389988113,0.0651878211402862,-0.0381814999015165,0.0126170198852064,1.29,0
71798.0,-0.37815329206838,0.743256010963842,-0.0500330637164041,-1.20387381928383,2.42479848137509,3.38497326694411,0.159976213341309,0.933093548252586,-0.526181384511347,-0.260842930087334,-0.180080256193099,-0.247829981010873,-0.0517209375535316,0.292010417387489,1.04159012265019,0.529574476800922,-0.892133938410081,0.10281367243892,0.383985121422824,0.245101422419113,-0.274712055881808,-0.904605216575027,-0.0287616584112782,0.981867691617183,-0.0307318663229508,0.086031180961401,0.263163531926412,0.115080578734928,14.55,0
38165.0,-9.18660743811109,-13.0579896839604,-0.638577448051843,3.66377164171399,4.39377362632838,-3.27935011587285,-3.56552044196395,1.29072962241435,-0.966112687381343,0.205068513969745,0.710056595142512,1.14880806795578,0.408510251131098,1.08523775039968,0.619044520201908,-1.88626666865823,0.774936940510373,1.97202296914463,-1.16637122088909,4.11356444381909,1.49962626581854,-0.19729258310035,1.8737100824618,-0.297658660020737,-1.13891237606959,-0.451093308214539,0.168228003594649,-1.43028112903758,760.0,0
146602.0,2.00814892420777,0.475077333319231,-1.36392031434725,3.26610360162825,1.32349441646533,1.22427400236935,0.0234044036235837,0.17371921008767,-1.03872233605303,1.63909448454435,-0.905730325710613,-0.164288969227958,-0.0190630822400875,0.341426172243998,-1.40534180636568,1.35474349965458,-1.51685425017517,0.642856796875468,-0.7118264373655,-0.234389395217597,0.0878028464894246,0.278049107352837,-0.0607394045831112,-0.716529121922672,0.280899233548611,0.131758785442144,-0.0466153797781957,-0.0694815984401842,0.0,0
47613.0,1.22103649669105,0.44769175771565,-0.383429787212239,0.78049236774881,-0.119201339319528,-1.23912925669265,0.196924491129118,-0.0991995130094616,-0.207900242857226,-0.384891344592825,1.74025345864015,-0.111072737959211,-1.65616486016958,-0.510882037048207,0.384268093886055,0.664670467803685,0.723329182420483,0.749303108963353,-0.101046222181444,-0.167921737731022,-0.0900413667926681,-0.313339714139508,-0.0485484688849067,0.408123690875116,0.463771388526153,0.343587374842212,-0.0472378210495508,0.0253470624869718,0.76,0
67525.0,1.24650703258859,-1.07724799719638,1.76023659446866,-0.145473729843512,-1.95277760784588,0.395939489523271,-1.63037414860661,0.340910902405025,0.694505482899391,0.219074818855135,-0.657807935039122,0.0661093041401565,-0.123757302255843,-1.33337797178661,-1.13829839964648,0.173534660849303,1.29323619825649,-1.91289370276989,0.508088835187478,-0.0193051282857735,0.187106576661352,0.935352412837721,-0.0198379026721586,0.468691727837539,0.361666389028224,-0.0355642735713017,0.102992108043937,0.0267699202232221,3.0,0
137322.0,1.45658769485032,-1.13899096923917,-2.22726689575209,0.465119167541607,0.0364500430694182,-0.870083726147144,0.76830334365341,-0.352814925151579,0.839441367973732,-0.225025385306338,-1.21641876698962,-0.555866473610037,-1.61220745306402,0.963291462364393,0.665871462852293,-0.404585576460144,-0.311981738568206,0.0702156847551604,0.0385999397683503,0.34447121531706,0.270331952713578,0.097969538509637,-0.249070480555974,0.559989975196428,0.241884816861275,-0.572329625508126,-0.087070595409078,0.0006862995034789,337.96,0
53156.0,-0.545185053083003,1.09845313373977,2.07317388094899,2.57112753638987,-0.0526521471645774,0.281001585299467,0.429331610766431,0.148785875862821,-1.189451792589,0.629500402646882,0.917800941779569,0.602373113944491,-0.148953230947396,0.0339176985032947,-1.0455913740033,-0.0818256615387014,-0.0652906531677426,0.0364793859534989,0.753624372207415,-0.0181707200529009,-0.095605212107979,-0.213061633681427,-0.0025979555272036,0.529829962122694,-0.561549440715927,-0.159673823088412,0.049708878991722,0.136789249394537,27.57,0
56278.0,-1.1341646520933,0.268541665941831,0.0536020126642358,-1.44314816228113,2.15555687875206,3.33204538769076,-0.559608992433768,1.4475728071241,-0.451307915810436,-0.923890835887244,-0.506867496993248,-0.0706048432440921,0.0639734407396887,0.410466843632468,0.818667621615765,1.17421470385575,-1.11903701088736,0.47939161976749,-0.496971404217921,0.0815515500471531,0.0580593650145656,-0.377491467332177,0.0211454918221811,0.997074593634311,-0.214776667414649,0.0433929637638831,-0.0394301121118126,0.0029013180246357,36.49,0
149803.0,1.97370631118841,-0.580155826284454,-0.230540340824449,0.51700935508464,-0.991607601521236,-0.562731176685996,-0.775651842029109,0.0581391705274066,1.51355712083571,0.047379379593583,-1.21177594472729,-0.495676826919258,-1.50809693355068,0.0730576163208812,0.574501285965846,0.334445991740528,-0.329945866635325,0.105700418837172,-0.329750305479518,-0.30093562171907,0.149564886527541,0.580002936925943,0.189687790860697,0.0002052469121957,-0.353096486909434,0.576911908451694,-0.0270043774495356,-0.0504396173243965,11.5,0
72981.0,-0.651577385162044,0.581663162634753,1.76380150301375,2.02146469159172,1.88697600610076,5.34794620185778,-0.712014160230607,1.10671606931465,-0.076031505869516,0.697305332113642,-1.07945663967547,-0.29335961730452,-0.175499998412816,-1.04020005126296,-0.638810116508945,-0.441865038581543,0.0981955320138957,0.362808789752132,1.7833213836813,0.289677471717379,-0.153941405199408,-0.131414685363304,-0.327209649975747,1.03767866485395,0.209365013382088,0.280537215134047,-0.285941132428938,-0.111606697127461,13.37,0
17823.0,0.207373093730119,-1.95452743540891,0.596477245809807,0.531017215499717,-1.30670543967385,0.724605769521471,-0.375980199941833,0.188866708511372,2.20337049376338,-0.83864411227406,1.79358625516358,-1.80499050686911,0.921478070283458,1.466588352635,-0.713317597129993,0.235853531746056,0.627831917671374,0.238664996331229,-0.0675857515563512,0.83057116016795,0.0772474114532765,-0.493900042462035,-0.374127472498083,-0.278021322243971,-0.17836741980657,0.934241181433769,-0.146864707942724,0.0769019078637296,500.0,0
143946.0,-1.42358300116042,1.61553076957365,-0.724853613441284,1.2930721938811,-0.678866266127459,-0.702562143157604,-0.434844247178727,1.04227729247908,-0.142407446277501,-0.389803248406044,-1.90564273468184,-0.132273056852444,-1.15983286510208,1.07925291133467,-0.421529833147678,-0.525091152957131,0.643809130292349,0.19192459297928,0.736092386560367,-0.66916108795534,0.336662042236938,0.726264391049329,0.0666800568254764,0.0340901157231898,-0.046836677721351,-0.392728645993642,-0.743315642333483,-0.145033969743474,1.99,0
78879.0,-0.0187693589891699,-3.01369550489643,-1.23947977994988,-0.209852174199189,-1.12583801940601,0.16790600516292,0.58044308934109,-0.210282354678852,-0.902036891262081,0.473503215685181,-0.258873148643108,-0.278777592781054,-0.685729272737452,0.535327504186518,-0.444368903963469,-1.11015851685679,-0.275506845673991,1.75915400651653,0.0313896585580351,1.01997856479902,-0.0279994972775989,-1.2769376157774,-0.816251512813654,-0.781945394739653,0.244060438364254,1.06995278022787,-0.224258727471291,0.105412178582692,764.01,0
56496.0,-1.18590216660823,-0.158288749296843,2.56678890181838,-0.699426513461518,-0.335515334289429,1.97761186158976,-0.196165658109696,0.757193226841215,1.05850712046892,-1.37010998077256,-0.199230797964529,0.752733547893212,-0.487762944097817,-0.976649555825758,-0.75005275296784,-1.54159234867129,1.40213156546948,-2.40115842399861,-1.85455447698365,-0.268001108405943,0.227328865348244,1.10682557581327,-0.0780567274467211,-0.50794928385068,-0.244825276992963,1.16394063603022,-0.0027619265406739,0.0854542646322722,80.76,0
160161.0,2.11774788974468,0.122125675339098,-1.95880286859234,0.279974397565752,0.679748961686615,-0.546950231904148,0.151673353713086,-0.181031992464017,0.580784727617514,-0.36818910226776,-1.15333568701957,-0.21133984276323,-0.13382843596334,-0.820099170543797,0.282006614671708,0.504637085810024,0.273753623371061,-0.0759062902514655,0.28006059205323,-0.156964457745416,-0.407636598394413,-1.07912260352938,0.270063514556475,-0.0707083106945267,-0.188508813342408,0.209736824513416,-0.0653684203620863,-0.0372377203671504,1.29,0
131855.0,-1.09414142748757,1.0511523096316,1.07990022084871,-0.641406584747008,-0.420102851165827,0.470365964473406,0.773363321017998,0.337421709021672,-0.200755033886406,-1.22834810368805,-1.74396704342202,0.11908263710269,1.05583030818573,0.0341700328694384,0.984271878138474,0.526063682152356,-0.750801738636698,0.420405001276035,0.700565654525051,-0.0318507009220509,-0.144589599299533,-0.519261083109738,-0.238000831630024,-1.01792242272571,0.483205194691625,-0.35759231512415,-0.127575664985722,-0.0323941488673135,142.37,0
140894.0,-1.06293827422826,0.647833429598307,1.09383334257169,-0.801121765614132,0.280183622825462,1.583399525259,-0.279384260950393,1.1008675359218,0.227445920775852,-1.06998009249856,-0.46160357417595,0.333023171458519,-0.192052015413486,0.115011183103085,1.01722584597818,-0.902228970741487,0.841132377426821,-1.69745877392784,-1.88338486777263,-0.172656587304254,0.377926896314662,1.32945013440826,-0.0896132316419236,-1.3150464145184,-0.359488614868161,0.764889186353761,0.281586443811338,0.115539348122926,24.45,0
171920.0,-1.40974730461614,0.342988324668373,0.628369092247276,-3.31331184323665,-0.407065079735693,-0.662960241106695,0.463069901618569,0.137391867680168,1.87843333221808,-1.61706565983832,-1.25551319719071,-0.0587437511220041,-0.834643618741906,-0.152259748720783,0.32356495303654,0.107070296796643,-0.798197899936987,0.481499231386722,-0.739952531037986,-0.278205192256378,0.284777172782642,0.993058141550951,-0.408330755857747,0.776132541080679,0.193660228925175,-0.310123157697564,-0.291422297589703,-0.092172043980471,69.56,0
63844.0,1.21629385264156,-0.263993954494872,0.632402609473316,0.556609306464511,-0.392737706337374,0.523049894553664,-0.573904863658474,0.123533068355057,0.940647359408773,-0.269523969256388,-1.89152862324762,0.268574335136069,0.837962763512655,-0.591458488405068,0.246896102480666,0.55006845694278,-0.713306237025642,0.16118824932704,0.472902908833118,0.0472851370097458,-0.157464277275409,-0.301169589350069,-0.177202623122314,-0.951730876193496,0.447473058938925,0.397848289539923,0.0123202305266766,0.0200872627463677,42.14,0
140136.0,0.0218864249646495,0.872149017395127,-0.916316972769111,-1.38246901398592,1.71819662049149,-0.621909723887359,1.82748314124188,-0.438060710606869,-0.500259439692289,-0.130684198547298,0.497517396993081,0.278159929046313,-0.338034122526924,0.686967113757288,-0.718618952546881,-0.444625703493121,-0.886752578674327,0.195492884311186,0.26445656311969,0.0951441004825485,0.230901911761342,0.942521121301758,-0.255543318912453,0.269638017666032,-0.292151990194006,0.0388307347475489,0.216635500956881,0.0393207774325462,28.11,0
118855.0,1.75427726653591,-0.665618703603098,-0.994301986617289,0.62305945592882,-0.147855811963515,0.0887274937287563,-0.0614685560394296,0.0269433625609491,1.13476486026474,-0.223770945863172,0.425615495852617,1.71030580122393,0.0358100669077695,-0.118408008194338,-2.22463508041321,-0.812336612327933,0.0053291420738047,-0.461493453988853,0.931095560768502,-0.0033576722960141,-0.232912622837712,-0.542945181548564,0.169975610437143,0.774567967388349,-0.0363305561292454,-0.569848816399573,-0.0098839676622814,-0.033639830839222,112.38,0
53335.0,1.13702428587904,0.024721719428442,0.636612257803143,0.875258375404433,-0.500635174019779,-0.411369276630614,-0.0421888014414707,-0.0472527689407106,0.369180664970716,-0.258244713452622,-0.0744309577066155,0.903209904415421,0.331270781245724,-0.106228758751501,-0.0292949729525219,-0.688875053691626,0.404028607904661,-1.32017198923424,-0.270485382598414,-0.102927759196116,-0.168763748426477,-0.282876799410076,0.0643286547400902,0.457715549885789,0.347263957788756,0.275163216997982,-0.0054191034275365,0.016453455958307,21.99,0
53693.0,1.21281717468744,0.309481247779731,0.278839158358112,0.643197204586493,-0.18008707852746,-0.601571056423821,0.0130019668245525,-0.0684359559625673,0.0203116618625292,-0.328519332250985,0.164530140351073,0.349801806881123,0.261960661962532,-0.270238450800445,1.3397867703725,0.183518594700939,0.2698717561052,-0.754882858832012,-0.557176953483645,-0.10853840640125,-0.259228910769093,-0.711080838053892,0.158016077596822,0.0354587239893525,0.145100625503358,0.123911828177513,-0.0062616102009075,0.0275639479138752,1.98,0
156946.0,-0.171725078814243,0.833735750939201,-0.0726048854235154,0.859388397157257,1.24908139844448,-0.395559590991697,1.14303563678456,-0.0917256487756123,-0.840082466732244,0.0137158502881298,0.0559137375990917,-0.114304070323205,-1.34993594688941,0.922399685365412,-0.872062781783111,-0.847110180268414,-0.133754503178337,0.407754837708782,1.2337455952611,-0.0664120572588766,0.195478864089968,0.625564270766216,-0.294636825418947,-0.476244488306251,-0.0401730978945663,-0.382084824028411,0.176206051095752,0.169285075519158,15.99,0
39171.0,0.98669680088677,-0.913859531501361,1.01502098510719,0.625008870324316,-1.29731871133469,0.332553849512294,-0.825749999949841,0.157481942116785,-0.690521606771645,0.810483874390554,0.574975945155089,0.878768460617367,0.791361687239257,-0.258749381664279,-0.287410898604985,-0.913204211998019,-0.546811588035896,1.9598847855378,-0.795519070386291,-0.207643012475679,-0.267774820877061,-0.488338692602487,-0.0932434730031866,-0.0365574023898944,0.247953774940542,-0.409039107650292,0.0647064898271122,0.0547964723374693,146.0,0
40886.0,0.255614153976441,-1.95411124732218,0.709217602367574,0.571090601005585,-1.79113003874995,-0.0422812792495841,-0.200196529530856,0.121910817841095,1.0266267800166,-0.470765040329695,0.926574115529395,0.827531534124042,-1.04956864016834,-0.0449012558181916,-0.852443180160148,0.123484969288978,0.0388784936395757,0.0048286796240513,0.536107865532048,0.80927775036088,0.101549060056798,-0.587464582617408,-0.305000452113207,0.606560409002353,-0.125344346852343,0.866389523832135,-0.131422255518536,0.0849679875702011,473.15,0
86182.0,-0.528581627362439,1.06069102456104,-0.398196047402065,-1.14273655979594,2.4818534527407,3.43388436972424,-0.152987961638548,0.152349033097744,-0.43651625973208,-0.375405931992363,-0.0188334481855799,-0.271059975689802,-0.102255999865755,-0.231522042267995,1.08075809939482,0.72161815767364,-0.419040071785996,0.337944705211116,0.266774973571241,0.059088112407405,0.443313780233442,-1.26666635907267,0.0605124665118274,0.921257393949406,0.0119707736659881,0.0943998137831844,0.283308886407383,0.0983765244849643,2.58,0
13140.0,1.34848961160294,-0.797412375166597,1.24810843187849,-0.269386654095938,-1.71639332205063,-0.493660564343889,-1.36181659624084,0.0321760410297624,1.47021507587547,0.189542963005001,0.0682695461492363,-3.96405229386653,0.01460500579741,1.09288581413162,-0.173446134125672,1.24247544079927,1.15113448919981,-0.522972576244792,0.266921898644856,-0.0776866361781753,0.138904376837166,0.621570504867997,-0.0736109784514091,0.338619497397548,0.368702359726409,-0.0797601340453947,0.0099446367953655,0.0162105688660866,15.5,0
37850.0,1.09977350358096,-0.227822928076898,0.710908759804903,0.814711941425831,-0.876905065518957,-0.469123949283595,-0.28996590362504,0.131501680074115,0.525461515283092,-0.0033173317241305,0.924881577406093,0.29334319123111,-1.93819285347622,0.457568589073801,-0.652451878194841,0.0398497010687619,-0.0756144468116426,-0.0686391108577868,0.435316412841552,-0.160678172926435,-0.234144712683609,-0.70764642914254,0.082234791688753,0.517435093906061,0.206890358098573,0.152729249749425,-0.0369173582314114,0.0110207318449052,39.99,0
2440.0,-4.50854720124012,5.0509315792792,-2.1145992229913,0.265770702360805,1.26322991511,0.474669624029708,-3.70401120042989,-12.66858991755,0.34400904932245,-0.674270046549082,0.991243455613001,0.826887893466823,-0.233162765973962,-3.0894631263881,0.263483429693153,0.806293703569042,3.85501064108508,0.981089523466585,-2.1976127515515,-2.57407051804518,12.1948492971177,-4.2668394126621,0.500496603751189,-0.100950836501429,-0.265935238803627,-0.4729037799945,1.05583577233207,0.504921217424507,2.29,0
77936.0,1.16103269364612,-0.442424141193665,0.903622578159005,-0.892285315014346,-0.957428111013481,-0.0267204854999701,-0.748449194163289,0.248504599516191,1.54711220649529,-0.957239202532125,1.49153488231495,1.55296131536341,-0.0719882181236745,0.0614528939004097,0.815810670983509,-0.541171659901254,-0.122405580705989,0.226086720452341,0.487680056808236,-0.141655189383812,0.067642919471417,0.446641273724096,-0.01980943796433,0.0439020307948806,0.400093564243708,-0.674413900575622,0.106787442423974,0.0218351038917206,1.0,0
53468.0,1.14322058492034,-1.41821455928732,0.783960982718912,-1.08604396677839,-2.03745699071595,-1.13963029816296,-0.762980156777099,-0.322553232618471,-1.97589312544503,1.30081877839393,0.254880568144229,-0.0263748853126095,1.65678511834962,-0.54757650695224,0.605307894954005,-0.378240514760705,0.556414916862717,-0.370346897637089,-0.501751711967519,0.0745813588065293,-0.218995939758818,-0.602161874054017,0.0836631478259131,0.900695818802775,0.0391077243065648,-0.464577385110803,0.0200711320675889,0.0667772288488089,180.0,0
19275.0,1.10998457368581,0.368032146472979,-0.0614074633905216,1.37684439669606,0.0704373792074676,-1.10057294493251,0.610397343104251,-0.487200972217756,0.920589269408445,-0.380883535209462,0.66778094520241,-2.02353246637006,2.15135756928188,1.91903335825928,-0.0987002015930611,-0.256588708570799,0.392087354953442,-0.138442051522545,-0.485983106306593,0.0136617380094857,-0.0885825227121911,-0.12634338338361,-0.217999247184606,0.358122109210467,0.814625516435019,-0.345815300012064,-0.0481111277181352,0.0209563270786775,89.99,0
45014.0,0.595085864137522,-0.85432633549627,1.03846451638055,1.3529794283515,-1.12920127110234,0.318915116086817,-0.454735168471048,0.303815402190706,0.333689661406171,0.0410625206874332,1.48572018713648,0.515412628708846,-0.891196528927571,0.43672141100339,1.09494986605961,0.612853556821817,-0.551699195629972,0.509899481182226,-0.937325828864527,0.297148809243612,0.351763467840306,0.441955839617184,-0.177218545760884,0.199642882671196,0.0874696129920866,-0.370449934488473,0.0235612484591545,0.0703587916316757,254.0,0
33765.0,1.17251199605481,0.447781599971912,0.37875129284593,2.31819768915868,-0.013976055227536,-0.134850431234323,0.0263721262980941,0.090214450246162,-0.8113135209168,0.91771876756376,0.593363387101534,-0.339808558785069,-1.51353039531312,0.810823112083512,-0.0731005502820095,0.955393614468651,-0.877517196149381,0.498142323516965,-0.582205087474249,-0.222070366958259,0.0239184675209048,-0.071030770261102,-0.0948895341262477,-0.0334931652982876,0.529077264782619,0.0437668747334954,-0.0321646083408639,0.0032448242100888,7.57,0
71411.0,1.17815829909996,-0.256480145831186,0.761353087029121,0.421333678739229,-0.24147141732503,1.16271634292152,-0.799137919618648,0.406353890426844,0.679099504960303,-0.126761117389224,0.221373527755269,1.07076670831549,0.596050381764739,-0.341883519541858,-0.213810498214461,0.385346189105932,-0.596303840737597,0.135114087721952,0.327235725778898,-0.05539675369208,-0.0839999110239868,-0.0200513760994741,-0.101411372751385,-1.10062416038773,0.322292035496206,0.400128820922006,0.0311119443212569,0.0027157339655076,8.7,0
57688.0,1.25283283411792,0.0034219761514125,0.028511092958856,0.112153958703868,-0.510772643251229,-1.34707886086486,0.233681810936839,-0.225104558246434,0.189809283807465,-0.0965866718399793,-0.446424095283009,-0.644873534985209,-1.68927469674491,0.771950188939597,1.04322350007309,0.202371312871114,-0.105026613110849,-0.792582064074584,0.285707098094908,-0.13487926296873,-0.449401896644307,-1.48680688679999,0.207820993169162,0.354698528035295,0.0341013188776124,0.625528635289057,-0.116863855520175,0.0042642491302178,31.5,0
123514.0,-0.546822798096862,0.69992363115056,0.625408415576858,-0.800170837972307,0.643440026205236,-0.548151537465145,0.939543137731334,-0.0195133451308511,-0.273577927716276,-0.464957666238151,0.0747339370747478,-0.3604997896768,-1.96829060081937,0.660252595736165,-1.06548978206662,0.0576737062265973,-0.511367966806434,0.085328767097853,0.588184204461358,-0.253337673839096,-0.161813229683737,-0.548709172335182,-0.214132053609229,-0.364672844463766,-0.179861575066772,0.271289724699101,-0.0840927356699828,0.0919832340317928,14.55,0
126530.0,2.08492959836971,-1.1888433024541,-0.380591807951939,-0.760051115173064,-1.48769268678351,-0.880625037883178,-1.12141369306432,-0.0771992603691288,0.319869669129846,0.791106798786332,-0.951429107289197,-1.21358989695122,-0.97217758827124,-0.211465094700991,0.7185398037851,1.43827565074505,0.056947468239949,-0.795116398809026,0.269792564560129,-0.0273476198013468,0.406805605668772,1.07992478866074,0.118303381747302,0.0514429524296447,-0.260957906608676,-0.0684841838889239,0.0006781255559691,-0.0404728371832111,50.0,0
